"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.86202216005289e-271,0.716118750701101,0.606,0.364,7.16822070206847e-267,"9","Chic2"
3.1768409564702e-271,0.77277363509805,0.605,0.376,7.95671585957528e-267,"9","Pdcd6"
3.65529315660099e-271,1.17385999030408,0.303,0.134,9.15504724002285e-267,"9","2810402E24Rik"
1.07174569583547e-270,0.608544788041028,0.676,0.414,2.68429426978951e-266,"9","Kat6a"
1.33026111018611e-270,0.650591200223306,0.712,0.474,3.33177197657214e-266,"9","Pdcd5"
1.91240069489858e-270,0.886110362081688,0.486,0.271,4.78979878044298e-266,"9","Ube2e3"
9.58794561673826e-270,0.76300485166952,0.539,0.307,2.40139685916827e-265,"9","Mrpl41"
1.19464052473075e-269,1.12623197492463,0.316,0.143,2.99209665824063e-265,"9","Dlg4"
1.71507504839248e-269,0.925046249675506,0.352,0.166,4.29557696620379e-265,"9","Stk39"
2.27788085766208e-269,0.668266725401779,0.663,0.424,5.70518039610044e-265,"9","Eif1b"
3.09445875624661e-269,1.41621078104152,0.252,0.103,7.75038140089525e-265,"9","Cdhr1"
7.82608447395659e-269,1.07376311312891,0.34,0.159,1.96012111734717e-264,"9","Tbc1d9"
1.25036049437854e-268,0.794924285545328,0.512,0.289,3.1316528942205e-264,"9","AC149090.1"
1.28020467399188e-268,0.662565557015728,0.524,0.281,3.20640062648006e-264,"9","Wdsub1"
7.31876648280793e-268,1.00023660346465,0.383,0.19,1.83305825328407e-263,"9","Siah2"
1.06933596424608e-267,0.782783183288645,0.423,0.21,2.67825885605073e-263,"9","Ccdc157"
2.42862160535796e-267,0.93828679657274,0.414,0.213,6.08272567277956e-263,"9","Hivep1"
3.70767877503076e-267,0.737412107770904,0.599,0.365,9.28625225994204e-263,"9","Vps35"
6.30142901766761e-267,0.725762696219519,0.445,0.224,1.57825591176503e-262,"9","Celf4"
8.17831456592771e-267,0.741204123523654,0.597,0.363,2.04834066618225e-262,"9","Nap1l4"
3.8707546180585e-266,0.730436606109299,0.447,0.226,9.69469201638933e-262,"9","Pak3"
4.04486422499101e-266,0.723437230191572,0.633,0.404,1.01307669379125e-261,"9","Uqcc2"
4.47288981324279e-266,0.941792745733676,0.422,0.22,1.12027998262479e-261,"9","Gnpda2"
5.28081584014074e-266,1.15449047070669,0.333,0.157,1.32263313532165e-261,"9","Cnot7"
5.34649184656353e-266,1.05291918054785,0.349,0.167,1.3390823478903e-261,"9","Rtca"
6.86131498525617e-266,0.714685366200355,0.641,0.411,1.71848495120726e-261,"9","Gtf2h5"
1.00012485342886e-265,0.356712789173626,0.961,0.805,2.50491270789792e-261,"9","Aplp2"
1.49925046768069e-265,0.96589546864867,0.402,0.205,3.75502272135305e-261,"9","Borcs8"
1.65026567154999e-265,0.319490553440453,1,0.993,4.1332554009641e-261,"9","Ubb"
1.6692262622242e-265,1.20995112507284,0.275,0.117,4.18074409636673e-261,"9","Ppp2r5b"
1.91178126704777e-264,0.887617089201733,0.464,0.254,4.78824736144784e-260,"9","Spcs3"
3.39292535070887e-263,1.21489971256041,0.28,0.121,8.49792083338544e-259,"9","Abhd8"
8.01463913882664e-263,1.16985733282167,0.292,0.129,2.00734651871052e-258,"9","2610002M06Rik"
8.74923279919751e-263,0.904285396931289,0.443,0.237,2.19133284688701e-258,"9","Fam114a2"
8.85577140850619e-263,1.11386064985328,0.32,0.147,2.21801650697446e-258,"9","Terf2ip"
1.72192743155396e-262,1.05050987907594,0.368,0.182,4.31273944507006e-258,"9","Nipal2"
2.80976163213634e-262,0.744610092358784,0.557,0.323,7.03732898384867e-258,"9","Gatad2a"
3.91097900802935e-262,0.821012096480653,0.421,0.213,9.7954380235103e-258,"9","Ptdss2"
1.26338857226225e-261,1.04076316146129,0.358,0.174,3.16428301808802e-257,"9","Thoc1"
4.57385255862271e-261,0.527332821978071,0.853,0.664,1.14556711183264e-256,"9","Rab2a"
6.15128863551432e-261,1.03620279805682,0.347,0.166,1.54065175165092e-256,"9","Snx14"
1.08301972656191e-260,1.0764366480344,0.37,0.185,2.71253120714695e-256,"9","Chuk"
1.46306588659627e-260,1.05654537616727,0.347,0.167,3.66439481956902e-256,"9","Polr3k"
1.66959042404479e-260,1.03907123069658,0.352,0.17,4.18165617606257e-256,"9","Chfr"
1.08816735050114e-259,0.613326248536725,0.693,0.444,2.72542394606516e-255,"9","B230219D22Rik"
1.89209258425415e-259,0.835253344955132,0.306,0.134,4.73893508652293e-255,"9","Ablim1"
2.57900396822643e-259,0.956122707450367,0.398,0.203,6.45937333881991e-255,"9","Kif3b"
3.29100299880898e-259,1.01447157423954,0.395,0.204,8.24264611081698e-255,"9","Erh"
1.83296392713289e-258,1.06925392367917,0.371,0.187,4.59084145189704e-254,"9","Smarcad1"
2.81536599708379e-258,1.09851281326894,0.315,0.145,7.05136567629607e-254,"9","Fam98c"
3.00565601560481e-258,0.673479096494597,0.631,0.395,7.52796605668381e-254,"9","Wbp4"
3.98447229036736e-258,1.17540308177984,0.287,0.127,9.9795092984541e-254,"9","Sephs2"
4.98356946773175e-258,0.947937592446579,0.433,0.234,1.24818480888809e-253,"9","Arap2"
7.44683932507001e-258,0.619840840302248,0.717,0.485,1.86513537735703e-253,"9","Dnaja2"
1.06468962807768e-257,0.690203978063754,0.633,0.402,2.66662164248335e-253,"9","Ube2m"
3.46383642922785e-257,1.1705375298538,0.281,0.122,8.67552472064409e-253,"9","Mkrn2"
3.85604304911425e-257,0.436999963210004,0.945,0.83,9.65784542081154e-253,"9","Hnrnpk"
1.28093667281521e-256,1.24974040397156,0.262,0.111,3.20823399073298e-252,"9","Wdr6"
2.59963668537706e-256,1.02067913310506,0.382,0.194,6.51105004219538e-252,"9","Arid2"
5.6606669412755e-256,1.09568426582773,0.287,0.125,1.41777064211186e-251,"9","D130043K22Rik"
6.83893944058269e-256,0.528064630264231,0.699,0.441,1.71288077228834e-251,"9","Tspan13"
2.27835272271271e-255,1.00676137804296,0.352,0.17,5.70636222930625e-251,"9","Iqce"
2.28744190953295e-255,0.79816349753903,0.537,0.32,5.72912700661623e-251,"9","Supt5"
3.5938423747602e-255,1.22972069547793,0.279,0.122,9.00113761182439e-251,"9","Pcdh9"
5.75015886310195e-255,1.09306099066799,0.319,0.149,1.44018478885251e-250,"9","Mex3c"
7.57818748180897e-255,0.879324507338433,0.476,0.268,1.89803283669388e-250,"9","Anapc5"
8.35335386610811e-255,1.32684295006926,0.337,0.168,2.09218100930544e-250,"9","Uxs1"
1.05168433195944e-254,0.753232848050588,0.414,0.207,2.6340485778256e-250,"9","1700016K19Rik"
1.09451623571849e-254,0.980538726357507,0.302,0.136,2.74132536398054e-250,"9","Pmm1"
1.48775610917758e-254,1.17071086044487,0.286,0.126,3.72623395104617e-250,"9","Rpgr"
1.55827303748874e-254,0.365804074604304,0.994,0.959,3.9028506496943e-250,"9","Hnrnpa2b1"
2.40699785571102e-254,0.797944406788143,0.493,0.275,6.02856682941382e-250,"9","Naa35"
3.40407143692231e-254,0.660447377761842,0.651,0.417,8.52583732091563e-250,"9","Timm8b"
4.95025855455991e-254,0.697570899831756,0.655,0.432,1.23984175757507e-249,"9","Hnrnpul2"
1.53239101430895e-253,1.19238850199676,0.286,0.127,3.83802653443821e-249,"9","4930402H24Rik"
2.97788573492486e-253,1.0093796132775,0.361,0.178,7.45841261169281e-249,"9","Erc1"
5.51370576700228e-253,0.825333397194884,0.502,0.288,1.38096274640339e-248,"9","Ube2h"
8.04207582740444e-253,0.470553564500458,0.787,0.517,2.01421831173172e-248,"9","Nudc"
1.37593866820238e-252,0.687418166018274,0.63,0.401,3.44617598837969e-248,"9","Bcas2"
3.92667190732472e-252,0.94916856037514,0.4,0.208,9.83474245908549e-248,"9","Opa1"
1.63507899935057e-251,0.945282450052359,0.4,0.207,4.09521886177343e-247,"9","Actl6a"
2.1321302752853e-251,0.527181521588326,0.832,0.624,5.34013348747956e-247,"9","Mpc1"
4.03783010073003e-251,0.80939019432897,0.516,0.302,1.01131492702884e-246,"9","Klhl24"
7.14660724887497e-251,1.01021865664176,0.362,0.18,1.78993925155322e-246,"9","Fdft1"
1.37649052376102e-250,0.95796950643779,0.418,0.224,3.44755816581186e-246,"9","Paip1"
1.24182893219943e-249,1.0378753753265,0.306,0.139,3.11028474358669e-245,"9","Fmnl2"
1.26558016676623e-249,1.05554922348248,0.313,0.145,3.16977208568269e-245,"9","Tmem184c"
1.29468926797604e-249,1.08797230369754,0.262,0.112,3.2426787405728e-245,"9","Slc7a5"
2.23164100961352e-249,1.02611603409734,0.353,0.174,5.58936807267801e-245,"9","Akap11"
2.6450349752109e-249,1.00762418612918,0.375,0.191,6.62475459891322e-245,"9","Znrf1"
3.26579799718525e-249,0.975335673994679,0.375,0.19,8.17951766375018e-245,"9","Vps4a"
5.54651710962226e-249,1.00185157551554,0.545,0.342,1.38918067527599e-244,"9","B3gnt2"
1.57863813512601e-248,0.970499774076139,0.381,0.194,3.95385707323661e-244,"9","Smarcd1"
2.47154896406386e-248,0.582037840928077,0.745,0.516,6.19024153539434e-244,"9","Timm13"
1.5997398828875e-247,0.784150805290372,0.514,0.298,4.00670851068004e-243,"9","Api5"
2.07778402264422e-247,0.876926374117918,0.442,0.241,5.2040178631147e-243,"9","Atp6v1h"
4.38513399707212e-247,0.787655799104918,0.525,0.307,1.09830066090668e-242,"9","Brd8"
5.20483857750586e-247,0.846045391746055,0.506,0.297,1.30360387012212e-242,"9","Zfp207"
2.07835504928299e-246,0.82566714990064,0.477,0.267,5.20544805643418e-242,"9","Rsbn1"
2.15133120833236e-246,0.732499750954332,0.574,0.352,5.38822414438923e-242,"9","Emc6"
2.49856545714627e-246,1.19302633055799,0.271,0.119,6.25790704396854e-242,"9","Dhx32"
2.82570766312403e-246,0.947216966846691,0.372,0.187,7.07726741306045e-242,"9","Ppme1"
5.77948351157357e-246,0.475286986007647,0.758,0.505,1.44752944030872e-241,"9","Foxp1"
8.01942168930639e-246,1.28909795140229,0.265,0.116,2.00854435630368e-241,"9","Wdr13"
1.42225874988439e-245,0.891554308236215,0.426,0.229,3.56218926496044e-241,"9","Cops3"
1.76474670504395e-245,0.779061164924532,0.51,0.297,4.41998459745308e-241,"9","Mob4"
3.46844865281164e-245,1.00791070378216,0.36,0.18,8.68707649583203e-241,"9","Caml"
4.42535327060147e-245,1.1948161638503,0.271,0.119,1.10837398015484e-240,"9","Bclaf3"
5.07584417456412e-245,0.367485720294121,0.589,0.305,1.27129593196133e-240,"9","Spef2"
6.16958837223016e-245,0.911654180987917,0.446,0.247,1.54523510370877e-240,"9","Luc7l"
7.2057335269068e-245,1.15591154256893,0.284,0.127,1.80474801914908e-240,"9","Poc5"
9.1860275942594e-245,0.691211458860003,0.545,0.321,2.30073247125821e-240,"9","Hras"
1.87176405293595e-244,0.877175923470241,0.442,0.244,4.68802024698338e-240,"9","C1d"
2.02214366494066e-244,0.682787722143123,0.482,0.267,5.06466102321039e-240,"9","Dut"
1.21746192423572e-243,1.12779228953589,0.294,0.134,3.04925513544079e-239,"9","Galnt7"
1.28182125341559e-243,0.624888295244964,0.681,0.453,3.21044951130469e-239,"9","Smap1"
4.07370219498463e-243,0.853583560596644,0.443,0.243,1.02029945175585e-238,"9","Fbxo9"
4.28876273502628e-243,0.804985750003149,0.5,0.29,1.07416351461468e-238,"9","Naxd"
6.30069793420274e-243,0.776300349590246,0.471,0.258,1.57807280460042e-238,"9","D430042O09Rik"
8.62533242977406e-243,0.505144206561955,0.528,0.308,2.16030076036121e-238,"9","Hist1h1e"
1.13968734790032e-242,0.884812939216074,0.373,0.186,2.85446093155113e-238,"9","A830018L16Rik"
1.44499990576792e-242,0.324988153209429,0.57,0.296,3.61914676398632e-238,"9","Pde4a"
3.54161175209273e-242,0.742047690199039,0.502,0.289,8.87032079429144e-238,"9","Arl4a"
4.31811449827676e-242,0.908328329686933,0.386,0.199,1.0815149572384e-237,"9","Twsg1"
1.64192726952904e-241,0.973840353318485,0.316,0.147,4.11237103926243e-237,"9","Sema6a"
1.81122245454145e-241,0.875204556359299,0.447,0.248,4.53638775964451e-237,"9","Setd3"
1.85503280069179e-241,0.666024292689468,0.528,0.3,4.64611515261266e-237,"9","2810013P06Rik"
2.53168851446304e-241,1.0990977283831,0.559,0.376,6.34086705332414e-237,"9","Herpud1"
3.48209272295841e-241,0.915938345508979,0.351,0.171,8.72124943392164e-237,"9","Dtx1"
3.5559792659229e-241,1.01107957227461,0.36,0.182,8.90630566943051e-237,"9","Thap2"
4.36884053228447e-241,0.781963326664801,0.462,0.253,1.09421979971597e-236,"9","Khdrbs3"
4.54977294362637e-241,0.878101206750627,0.427,0.231,1.13953613146066e-236,"9","Pdpk1"
5.39820906186569e-241,1.01832497254627,0.377,0.195,1.35203544163488e-236,"9","Ywhag"
1.61509823761242e-240,0.739229157949333,0.566,0.346,4.04517504592408e-236,"9","Ttc14"
2.99554353324086e-240,1.28885947335,0.275,0.124,7.50263833335506e-236,"9","Cdk14"
3.06960435270234e-240,0.961797952947219,0.375,0.192,7.68813106177828e-236,"9","Atp9a"
7.84788866128593e-240,0.943217067963479,0.342,0.166,1.96558219410567e-235,"9","Klc2"
5.52178432528842e-239,0.619715533853502,0.686,0.46,1.38298610211174e-234,"9","Psmc6"
2.87401874000623e-238,0.955419545734006,0.393,0.207,7.19826733621959e-234,"9","4632427E13Rik"
4.99979506373848e-238,0.816766528558389,0.504,0.297,1.25224867166394e-233,"9","Uba1"
7.20662426168342e-238,0.598757709274722,0.722,0.502,1.80497111258123e-233,"9","Ythdc1"
1.03714753393658e-237,0.452529613810553,0.863,0.679,2.59763971349756e-233,"9","Ndufv3"
1.10284621661347e-237,1.04704901499175,0.321,0.154,2.76218863413009e-233,"9","Hgs"
1.90983901895749e-237,0.706542622707605,0.554,0.333,4.78338280688094e-233,"9","1110008P14Rik"
2.00255834891627e-237,0.826320690064556,0.505,0.299,5.0156076406957e-233,"9","Srek1"
2.28889723023097e-237,0.706043689638346,0.439,0.229,5.73277200283648e-233,"9","Ttc21a"
3.88966361042337e-237,1.06113853804732,0.333,0.163,9.74205147866638e-233,"9","Hook1"
1.85773863107559e-236,0.708363606326292,0.565,0.347,4.65289217539192e-232,"9","Ubn1"
2.15846239772213e-236,0.689817127433063,0.58,0.354,5.40608492133484e-232,"9","Puf60"
3.36555741990711e-236,0.90430901964664,0.364,0.183,8.42937511389934e-232,"9","Cep19"
7.59324100504352e-236,0.923220419599727,0.384,0.2,1.9018031421232e-231,"9","Ppm1b"
9.49006109045012e-236,1.31538710118203,0.317,0.157,2.37688070071414e-231,"9","Vsnl1"
1.4740755849194e-235,0.659008292225517,0.599,0.377,3.69196970998914e-231,"9","Bax"
2.53046648431128e-235,0.732947792845484,0.662,0.447,6.33780635660603e-231,"9","Phip"
2.54169261723024e-235,1.05127022655545,0.312,0.148,6.36592332911485e-231,"9","Eef1akmt2"
3.98362709942549e-235,1.08066406387016,0.307,0.145,9.97739243322107e-231,"9","Fbxo28"
5.05365695912877e-235,0.728960801363418,0.571,0.358,1.26573892198339e-230,"9","Vps29"
8.71500341079628e-235,0.788527827239573,0.39,0.202,2.18275975426804e-230,"9","Tgfbr1"
1.68572935906781e-234,0.624762416206723,0.649,0.425,4.22207775272123e-230,"9","Sys1"
1.00649473532568e-233,1.15584248868651,0.286,0.132,2.52086671409671e-229,"9","Scap"
1.3691264297626e-233,0.579356952041071,0.716,0.49,3.42911405598341e-229,"9","Mrps33"
2.25610053293834e-233,0.865451206512603,0.412,0.221,5.65062939479736e-229,"9","Ggps1"
2.34178648600127e-233,1.01206438249191,0.308,0.145,5.86523843283878e-229,"9","Dync2li1"
2.39670861351759e-233,0.778922383136052,0.533,0.325,6.00279639341617e-229,"9","Psmd6"
3.27206884134483e-233,0.550513450041073,0.687,0.462,8.19522362003227e-229,"9","Tpd52"
4.63045226338787e-233,0.691417225556819,0.588,0.369,1.15974307388813e-228,"9","Srp19"
6.51698025002564e-233,0.822892127904438,0.463,0.263,1.63224287342142e-228,"9","Csnk1g2"
1.56711567083711e-232,0.757242199357635,0.502,0.292,3.92499790917864e-228,"9","Cldnd1"
3.29805655753759e-232,0.890839008127577,0.394,0.208,8.26031245400866e-228,"9","Meaf6"
5.03066215382265e-232,1.19649447587332,0.258,0.113,1.25997964304642e-227,"9","Slc22a23"
5.35382018913188e-232,0.815535944862812,0.413,0.218,1.34091780456997e-227,"9","Zbtb7b"
6.16886592355834e-232,1.18531002136784,0.256,0.111,1.54505415921442e-227,"9","Ppp6r2"
1.77957293228932e-231,0.349480227359181,0.577,0.3,4.45711836621183e-227,"9","Cfap69"
3.021186623078e-231,1.1444237802803,0.253,0.109,7.56686401616115e-227,"9","Dsel"
3.32150594831285e-231,1.14452419973769,0.268,0.119,8.31904379814435e-227,"9","Jrkl"
4.62963497650845e-231,0.899183655269423,0.388,0.203,1.15953837621631e-226,"9","Usp33"
5.36681325007955e-231,0.908042787289021,0.368,0.189,1.34417204661492e-226,"9","Cyb5r4"
9.99660717224075e-231,0.909521087983307,0.383,0.201,2.50375023235942e-226,"9","Tspyl1"
1.36812317791608e-230,0.967618353591443,0.371,0.193,3.42660131140861e-226,"9","Ap1s1"
3.31145169829617e-230,0.802208137079819,0.482,0.28,8.2938619235526e-226,"9","Herc2"
6.15541271129065e-230,0.743690068502752,0.517,0.309,1.54168466766986e-225,"9","Azin1"
1.13955247761339e-229,0.867453486730756,0.452,0.256,2.8541231354305e-225,"9","Ppp2r1a"
1.52634865275948e-229,0.864906032921645,0.334,0.162,3.8228928357014e-225,"9","Saxo2"
2.30053012425916e-229,0.999146016271222,0.352,0.179,5.7619077492195e-225,"9","Memo1"
2.47972571793023e-229,1.0953756949795,0.297,0.14,6.21072103312805e-225,"9","Ccdc6"
3.63766103152228e-229,0.730752508258721,0.394,0.2,9.11088581955071e-225,"9","Iqcg"
3.73097548636973e-229,1.08133205443958,0.293,0.137,9.34460120316162e-225,"9","Ap1m2"
5.23230273743609e-229,1.16190137500491,0.252,0.11,1.31048254361824e-224,"9","Cfap410"
6.59268532977576e-229,1.03414719771313,0.332,0.165,1.65120396769564e-224,"9","Clasp1"
2.2801334242923e-228,0.679814427644337,0.615,0.4,5.7108221744825e-224,"9","Nrd1"
2.42430856585576e-228,0.549086149411717,0.729,0.506,6.07192323404235e-224,"9","Spop"
2.74687285780871e-228,0.701717197003655,0.576,0.362,6.87981775966771e-224,"9","Copa"
2.91399160694243e-228,1.0511326204048,0.311,0.149,7.298383378748e-224,"9","Mllt6"
1.22940587539745e-227,0.984575125468387,0.344,0.173,3.07916995552046e-223,"9","Ccdc115"
1.48159927032779e-227,0.767838257078885,0.51,0.306,3.71081353246298e-223,"9","Txndc9"
1.55586941777908e-227,0.523937514952434,0.712,0.467,3.89683054376948e-223,"9","Oip5os1"
3.66878471257759e-227,0.853149374549825,0.375,0.193,9.18883819112182e-223,"9","Rap2a"
3.70327571953691e-227,1.11545767941954,0.283,0.131,9.27522436715213e-223,"9","Scamp1"
3.782185125525e-227,0.672588884895922,0.588,0.37,9.47286086538991e-223,"9","Mlf2"
4.95126957339341e-227,0.859478158138664,0.413,0.223,1.24009497735211e-222,"9","Unc45a"
5.23610232089249e-227,0.900842021399008,0.392,0.209,1.31143418729073e-222,"9","0610009B22Rik"
1.37324799904402e-226,0.796655425925725,0.455,0.258,3.43943693840566e-222,"9","Rnf20"
1.41533458631423e-226,1.11057987400728,0.273,0.124,3.54484700488263e-222,"9","Hlcs"
3.12929961855979e-226,1.1530192448644,0.253,0.11,7.83764382464484e-222,"9","Nek4"
8.13102365718883e-226,0.656163042468649,0.583,0.363,2.03649618517951e-221,"9","Smim10l1"
1.65040796617149e-225,0.519967087390011,0.469,0.245,4.13361179207311e-221,"9","Enkur"
1.68008357937839e-225,0.726853469133726,0.54,0.331,4.20793733291112e-221,"9","Actr10"
2.23907491765351e-225,0.893291875837525,0.427,0.238,5.60798703875498e-221,"9","Xpo1"
2.79480200854426e-225,0.935464406864616,0.369,0.192,6.99986111059996e-221,"9","Mpst"
3.52842603484908e-225,0.899863969734106,0.413,0.226,8.83729584688301e-221,"9","Fam76b"
5.02266079789695e-225,0.73888969345724,0.593,0.391,1.25797562344127e-220,"9","Ctnna1"
5.37800627568726e-225,1.00959915279408,0.288,0.133,1.34697545180863e-220,"9","Ccdc96"
8.61647209982852e-225,0.722412988530437,0.553,0.343,2.15808160212305e-220,"9","Nisch"
1.03517737202135e-224,0.817398388291889,0.47,0.272,2.59270524596467e-220,"9","Aebp2"
1.29785315805943e-224,0.533620838180922,0.697,0.484,3.25060301967564e-220,"9","Pgls"
2.11694723672458e-224,0.446886968735741,0.871,0.709,5.30210604910037e-220,"9","Set"
5.87759484619097e-224,0.67303381257779,0.552,0.334,1.47210240517699e-219,"9","Mettl23"
2.01231501580498e-223,0.704683443402414,0.559,0.35,5.04004418858515e-219,"9","Mrpl43"
6.35823756485446e-223,0.836787398032176,0.441,0.248,1.59248418049345e-218,"9","Ccdc107"
7.34359098281268e-223,0.620290541437753,0.656,0.435,1.83927579755526e-218,"9","Aff4"
8.33016215518677e-223,1.04084882621914,0.293,0.138,2.08637241338808e-218,"9","Nptxr"
1.58216500069063e-222,0.889877476953257,0.361,0.185,3.96269046072975e-218,"9","Ccdc191"
1.77397945833127e-222,0.592035956032435,0.653,0.425,4.4431089513365e-218,"9","Psmb7"
1.36850620311473e-221,1.06541593879936,0.332,0.169,3.42756063632116e-217,"9","Usp24"
2.60412759404205e-221,0.973020706629158,0.33,0.164,6.52229797203771e-217,"9","Slc25a46"
3.62980714781476e-221,0.735843835592016,0.54,0.333,9.09121498241684e-217,"9","Cep350"
7.29519125231216e-221,1.12660988663092,0.254,0.112,1.8271536010541e-216,"9","Ric3"
1.18790028179572e-220,0.831218464581586,0.445,0.253,2.97521504578556e-216,"9","Gemin7"
1.81415217743815e-220,1.03171228570473,0.306,0.148,4.54372554361158e-216,"9","Pdcl"
3.73032764598303e-220,1.09525061953908,0.293,0.14,9.34297862212911e-216,"9","Vamp7"
5.61122986375296e-220,0.945038558688561,0.339,0.17,1.40538863167557e-215,"9","Mmgt1"
7.67353292485946e-220,0.995021138556587,0.334,0.169,1.9219130563603e-215,"9","Zmym2"
4.13295673693863e-219,0.959736352786713,0.321,0.157,1.03514034433365e-214,"9","Ift122"
5.01261747218094e-219,1.06095038097575,0.271,0.124,1.25546017208244e-214,"9","Sgip1"
5.09371862872148e-219,0.991536295057353,0.31,0.15,1.27577276774958e-214,"9","Ccdc91"
5.85225494614603e-219,0.747633958685963,0.311,0.147,1.46575577381173e-214,"9","Idh1"
7.87591830627072e-219,1.04346451141702,0.329,0.166,1.97260249898856e-214,"9","AI413582"
2.25567028083825e-218,1.00014122479863,0.316,0.156,5.64955178538748e-214,"9","Ncbp1"
9.32646183906782e-218,0.442685495654437,0.878,0.723,2.33590563221293e-213,"9","Atp5md"
9.92575258116253e-218,0.732582010466824,0.498,0.294,2.48600399147797e-213,"9","Htatsf1"
2.1318540006149e-217,0.573710314128498,0.691,0.472,5.33944152994007e-213,"9","Cct5"
2.47819439961858e-217,0.849597883140278,0.418,0.232,6.2068856932847e-213,"9","Snhg3"
4.50330029336379e-217,0.997012167306679,0.301,0.144,1.12789659147589e-212,"9","Map3k12"
5.7126777366611e-217,1.13268407473049,0.259,0.117,1.43079726592414e-212,"9","Robo1"
7.11412814125016e-217,0.797910047727877,0.468,0.273,1.78180453425752e-212,"9","1700123O20Rik"
7.32507447278246e-217,0.987372009669194,0.313,0.153,1.83463815245309e-212,"9","Cep104"
9.55896628482121e-217,0.568928601444245,0.612,0.378,2.39413869569632e-212,"9","Ubxn2a"
1.63939790066746e-216,0.656001309325848,0.6,0.392,4.10603598201171e-212,"9","Snrpd1"
2.19668124121133e-216,1.16659312371958,0.262,0.12,5.5018078367379e-212,"9","Crls1"
2.77641917586951e-216,0.696607490278899,0.51,0.302,6.95381946788279e-212,"9","Ppil4"
3.16554700796442e-216,0.81114032376111,0.435,0.245,7.92842903614769e-212,"9","Auh"
4.25673169644192e-216,1.02167786801534,0.312,0.153,1.06614102069084e-211,"9","Nifk"
5.06279730544132e-216,1.02441688661482,0.311,0.153,1.26802821312083e-211,"9","Leo1"
5.13395638003096e-216,0.405693113642134,0.535,0.286,1.28585071494256e-211,"9","Oscp1"
1.93655805149076e-215,0.498071458419179,0.473,0.251,4.85030329576375e-211,"9","Cacnb3"
2.47677180460105e-214,1.01904704859303,0.329,0.167,6.2033226618038e-210,"9","Ice1"
2.53953408942774e-214,0.608222390839927,0.636,0.421,6.36051708038072e-210,"9","Ube2d2a"
6.53597805309671e-214,0.525293566379162,0.734,0.511,1.6370010631786e-209,"9","Hp1bp3"
9.66803339778895e-214,1.12475821442231,0.267,0.123,2.42145564481022e-209,"9","Kansl2"
2.99842290640242e-213,1.06866118921636,0.292,0.14,7.5098500113755e-209,"9","Ash2l"
5.04313609825998e-213,0.892610442769004,0.378,0.202,1.2631038671702e-208,"9","Dnajb12"
1.50276744295492e-212,1.03812072159441,0.28,0.131,3.7638313376249e-208,"9","Tpgs2"
1.97511446138688e-212,0.828700053751005,0.404,0.222,4.94687167998957e-208,"9","Commd8"
2.80060631043831e-212,0.685377139783552,0.397,0.207,7.0143985651238e-208,"9","Ccdc30"
7.91083226594221e-212,0.748984336899142,0.49,0.293,1.98134704932789e-207,"9","Cdc37l1"
8.06258746469185e-212,0.963855639455052,0.447,0.266,2.01935565640672e-207,"9","Ddit3"
1.0801488008897e-211,0.272111395963659,0.971,0.905,2.70534068670834e-207,"9","Gapdh"
1.88410250826696e-211,0.787631149744691,0.415,0.229,4.71892314220544e-207,"9","Yeats4"
3.27081217052614e-211,0.571435557342809,0.709,0.492,8.19207616229977e-207,"9","Hnrnph1"
5.33646083933576e-211,0.745044449247585,0.34,0.169,1.33656998182004e-206,"9","Arrb2"
1.06523964035975e-210,0.595473416147874,0.642,0.433,2.66799920324502e-206,"9","Snrpd3"
1.3036837898842e-210,0.608337981012339,0.651,0.438,3.26520642014397e-206,"9","Cbx1"
4.55577711837217e-210,0.74033200189462,0.427,0.236,1.14103993706749e-205,"9","Sun1"
4.68529858936556e-210,0.813054620683637,0.414,0.231,1.1734798846925e-205,"9","Ndufaf3"
4.90958896889547e-210,0.574765608915813,0.536,0.312,1.22965565314956e-205,"9","Rab28"
2.12096800576109e-209,1.00472915337028,0.306,0.151,5.31217646722921e-205,"9","Tmem65"
3.18049036968927e-209,0.756919882015385,0.458,0.265,7.96585617992375e-205,"9","Fam98b"
4.17895154165006e-209,0.929354672922836,0.327,0.165,1.04666020312167e-204,"9","Efna5"
4.23010439656803e-209,1.11016904666393,0.288,0.139,1.05947194716443e-204,"9","Fbrsl1"
4.37952059723246e-209,0.664732877802643,0.542,0.335,1.09689472878284e-204,"9","Polr2g"
6.95711333008254e-209,0.799537309628541,0.404,0.221,1.74247860465247e-204,"9","Aida"
7.24996923784679e-209,0.65716508492913,0.545,0.338,1.81582729531111e-204,"9","Btbd7"
1.18739785549194e-208,0.965709789431342,0.327,0.167,2.97395666886511e-204,"9","Flot1"
1.30973838097918e-208,1.10222042371249,0.251,0.113,3.28037074900044e-204,"9","Tshz3"
3.19445327531805e-208,0.927652122927258,0.331,0.168,8.00082767336159e-204,"9","Ccdc66"
4.79356963080404e-208,0.797815753694305,0.435,0.247,1.20059744973118e-203,"9","Polb"
6.48892543076928e-208,0.756629492821599,0.456,0.264,1.62521626339047e-203,"9","Zranb1"
8.62603216529055e-208,0.716494677157586,0.528,0.327,2.16047601611867e-203,"9","Hnrnpul1"
1.11851084136056e-207,1.17238207172109,0.253,0.115,2.80142225327167e-203,"9","Rgs6"
